Time	IR_beta_pY1146	IRbetaPercent	InsulinPercent
2	2.06514	96	24
2	2.08665	97	24
2	2.10817	98	24
2	2.12968	99	24
2	2.15119	100	24
2	0	0	25
2	0.0222906	1	25
2	0.0445811	2	25
2	0.0668717	3	25
2	0.0891622	4	25
2	0.111453	5	25
2	0.133743	6	25
2	0.156034	7	25
2	0.178324	8	25
2	0.200615	9	25
2	0.222906	10	25
2	0.245196	11	25
2	0.267487	12	25
2	0.289777	13	25
2	0.312068	14	25
2	0.334358	15	25
2	0.356649	16	25
2	0.378939	17	25
2	0.40123	18	25
2	0.423521	19	25
2	0.445811	20	25
2	0.468102	21	25
2	0.490392	22	25
2	0.512683	23	25
2	0.534973	24	25
2	0.557264	25	25
2	0.579555	26	25
2	0.601845	27	25
2	0.624136	28	25
2	0.646426	29	25
2	0.668717	30	25
2	0.691007	31	25
2	0.713298	32	25
2	0.735588	33	25
2	0.757879	34	25
2	0.78017	35	25
2	0.80246	36	25
2	0.824751	37	25
2	0.847041	38	25
2	0.869332	39	25
2	0.891622	40	25
2	0.913913	41	25
2	0.936203	42	25
2	0.958494	43	25
2	0.980785	44	25
2	1.00308	45	25
2	1.02537	46	25
2	1.04766	47	25
2	1.06995	48	25
2	1.09224	49	25
2	1.11453	50	25
2	1.13682	51	25
2	1.15911	52	25
2	1.1814	53	25
2	1.20369	54	25
2	1.22598	55	25
2	1.24827	56	25
2	1.27056	57	25
2	1.29285	58	25
2	1.31514	59	25
2	1.33743	60	25
2	1.35972	61	25
2	1.38201	62	25
2	1.40431	63	25
2	1.4266	64	25
2	1.44889	65	25
2	1.47118	66	25
2	1.49347	67	25
2	1.51576	68	25
2	1.53805	69	25
2	1.56034	70	25
2	1.58263	71	25
2	1.60492	72	25
2	1.62721	73	25
2	1.6495	74	25
2	1.67179	75	25
2	1.69408	76	25
2	1.71637	77	25
2	1.73866	78	25
2	1.76095	79	25
2	1.78324	80	25
2	1.80554	81	25
2	1.82783	82	25
2	1.85012	83	25
2	1.87241	84	25
2	1.8947	85	25
2	1.91699	86	25
2	1.93928	87	25
2	1.96157	88	25
2	1.98386	89	25
2	2.00615	90	25
2	2.02844	91	25
2	2.05073	92	25
2	2.07302	93	25
2	2.09531	94	25
2	2.1176	95	25
2	2.13989	96	25
2	2.16218	97	25
2	2.18447	98	25
2	2.20677	99	25
2	2.22906	100	25
2	0	0	26
2	0.0230606	1	26
2	0.0461212	2	26
2	0.0691818	3	26
2	0.0922424	4	26
2	0.115303	5	26
2	0.138364	6	26
2	0.161424	7	26
2	0.184485	8	26
2	0.207546	9	26
2	0.230606	10	26
2	0.253667	11	26
2	0.276727	12	26
2	0.299788	13	26
2	0.322849	14	26
2	0.345909	15	26
2	0.36897	16	26
2	0.39203	17	26
2	0.415091	18	26
2	0.438152	19	26
2	0.461212	20	26
2	0.484273	21	26
2	0.507333	22	26
2	0.530394	23	26
2	0.553455	24	26
2	0.576515	25	26
2	0.599576	26	26
2	0.622637	27	26
2	0.645697	28	26
2	0.668758	29	26
2	0.691818	30	26
2	0.714879	31	26
2	0.73794	32	26
2	0.761	33	26
2	0.784061	34	26
2	0.807121	35	26
2	0.830182	36	26
2	0.853243	37	26
2	0.876303	38	26
2	0.899364	39	26
2	0.922424	40	26
2	0.945485	41	26
2	0.968546	42	26
2	0.991606	43	26
2	1.01467	44	26
2	1.03773	45	26
2	1.06079	46	26
2	1.08385	47	26
2	1.10691	48	26
2	1.12997	49	26
2	1.15303	50	26
2	1.17609	51	26
2	1.19915	52	26
2	1.22221	53	26
2	1.24527	54	26
2	1.26833	55	26
2	1.29139	56	26
2	1.31445	57	26
2	1.33752	58	26
2	1.36058	59	26
2	1.38364	60	26
2	1.4067	61	26
2	1.42976	62	26
2	1.45282	63	26
2	1.47588	64	26
2	1.49894	65	26
2	1.522	66	26
2	1.54506	67	26
2	1.56812	68	26
2	1.59118	69	26
2	1.61424	70	26
2	1.6373	71	26
2	1.66036	72	26
2	1.68342	73	26
2	1.70649	74	26
2	1.72955	75	26
2	1.75261	76	26
2	1.77567	77	26
2	1.79873	78	26
2	1.82179	79	26
2	1.84485	80	26
2	1.86791	81	26
2	1.89097	82	26
2	1.91403	83	26
2	1.93709	84	26
2	1.96015	85	26
2	1.98321	86	26
2	2.00627	87	26
2	2.02933	88	26
2	2.05239	89	26
2	2.07546	90	26
2	2.09852	91	26
2	2.12158	92	26
2	2.14464	93	26
2	2.1677	94	26
2	2.19076	95	26
2	2.21382	96	26
2	2.23688	97	26
2	2.25994	98	26
2	2.283	99	26
2	2.30606	100	26
2	0	0	27
2	0.0238222	1	27
2	0.0476443	2	27
2	0.0714665	3	27
2	0.0952886	4	27
2	0.119111	5	27
2	0.142933	6	27
2	0.166755	7	27
2	0.190577	8	27
2	0.214399	9	27
2	0.238222	10	27
2	0.262044	11	27
2	0.285866	12	27
2	0.309688	13	27
2	0.33351	14	27
2	0.357332	15	27
2	0.381154	16	27
2	0.404977	17	27
2	0.428799	18	27
2	0.452621	19	27
2	0.476443	20	27
2	0.500265	21	27
2	0.524087	22	27
2	0.54791	23	27
2	0.571732	24	27
2	0.595554	25	27
2	0.619376	26	27
2	0.643198	27	27
2	0.66702	28	27
2	0.690843	29	27
2	0.714665	30	27
2	0.738487	31	27
2	0.762309	32	27
2	0.786131	33	27
2	0.809953	34	27
2	0.833775	35	27
2	0.857598	36	27
2	0.88142	37	27
2	0.905242	38	27
2	0.929064	39	27
2	0.952886	40	27
2	0.976708	41	27
2	1.00053	42	27
2	1.02435	43	27
2	1.04817	44	27
2	1.072	45	27
2	1.09582	46	27
2	1.11964	47	27
2	1.14346	48	27
2	1.16729	49	27
2	1.19111	50	27
2	1.21493	51	27
2	1.23875	52	27
2	1.26257	53	27
2	1.2864	54	27
2	1.31022	55	27
2	1.33404	56	27
2	1.35786	57	27
2	1.38169	58	27
2	1.40551	59	27
2	1.42933	60	27
2	1.45315	61	27
2	1.47697	62	27
2	1.5008	63	27
2	1.52462	64	27
2	1.54844	65	27
2	1.57226	66	27
2	1.59608	67	27
2	1.61991	68	27
2	1.64373	69	27
2	1.66755	70	27
2	1.69137	71	27
2	1.7152	72	27
2	1.73902	73	27
2	1.76284	74	27
2	1.78666	75	27
2	1.81048	76	27
2	1.83431	77	27
2	1.85813	78	27
2	1.88195	79	27
2	1.90577	80	27
2	1.92959	81	27
2	1.95342	82	27
2	1.97724	83	27
2	2.00106	84	27
2	2.02488	85	27
2	2.04871	86	27
2	2.07253	87	27
2	2.09635	88	27
2	2.12017	89	27
2	2.14399	90	27
2	2.16782	91	27
2	2.19164	92	27
2	2.21546	93	27
2	2.23928	94	27
2	2.2631	95	27
2	2.28693	96	27
2	2.31075	97	27
2	2.33457	98	27
2	2.35839	99	27
2	2.38222	100	27
2	0	0	28
2	0.0245753	1	28
2	0.0491505	2	28
2	0.0737258	3	28
2	0.0983011	4	28
2	0.122876	5	28
2	0.147452	6	28
2	0.172027	7	28
2	0.196602	8	28
2	0.221177	9	28
2	0.245753	10	28
2	0.270328	11	28
2	0.294903	12	28
2	0.319479	13	28
2	0.344054	14	28
2	0.368629	15	28
2	0.393204	16	28
2	0.41778	17	28
2	0.442355	18	28
2	0.46693	19	28
2	0.491505	20	28
2	0.516081	21	28
2	0.540656	22	28
2	0.565231	23	28
2	0.589807	24	28
2	0.614382	25	28
2	0.638957	26	28
2	0.663532	27	28
2	0.688108	28	28
2	0.712683	29	28
2	0.737258	30	28
2	0.761833	31	28
2	0.786409	32	28
2	0.810984	33	28
2	0.835559	34	28
2	0.860135	35	28
2	0.88471	36	28
2	0.909285	37	28
2	0.93386	38	28
2	0.958436	39	28
2	0.983011	40	28
2	1.00759	41	28
2	1.03216	42	28
2	1.05674	43	28
2	1.08131	44	28
2	1.10589	45	28
2	1.13046	46	28
2	1.15504	47	28
2	1.17961	48	28
2	1.20419	49	28
2	1.22876	50	28
2	1.25334	51	28
2	1.27791	52	28
2	1.30249	53	28
2	1.32706	54	28
2	1.35164	55	28
2	1.37622	56	28
2	1.40079	57	28
2	1.42537	58	28
2	1.44994	59	28
2	1.47452	60	28
2	1.49909	61	28
2	1.52367	62	28
2	1.54824	63	28
2	1.57282	64	28
2	1.59739	65	28
2	1.62197	66	28
2	1.64654	67	28
2	1.67112	68	28
2	1.69569	69	28
2	1.72027	70	28
2	1.74484	71	28
2	1.76942	72	28
2	1.794	73	28
2	1.81857	74	28
2	1.84315	75	28
2	1.86772	76	28
2	1.8923	77	28
2	1.91687	78	28
2	1.94145	79	28
2	1.96602	80	28
2	1.9906	81	28
2	2.01517	82	28
2	2.03975	83	28
2	2.06432	84	28
2	2.0889	85	28
2	2.11347	86	28
2	2.13805	87	28
2	2.16262	88	28
2	2.1872	89	28
2	2.21177	90	28
2	2.23635	91	28
2	2.26093	92	28
2	2.2855	93	28
2	2.31008	94	28
2	2.33465	95	28
2	2.35923	96	28
2	2.3838	97	28
2	2.40838	98	28
2	2.43295	99	28
2	2.45753	100	28
2	0	0	29
2	0.0253201	1	29
2	0.0506401	2	29
2	0.0759602	3	29
2	0.10128	4	29
2	0.1266	5	29
2	0.15192	6	29
2	0.17724	7	29
2	0.20256	8	29
2	0.22788	9	29
2	0.253201	10	29
2	0.278521	11	29
2	0.303841	12	29
2	0.329161	13	29
2	0.354481	14	29
2	0.379801	15	29
2	0.405121	16	29
2	0.430441	17	29
2	0.455761	18	29
2	0.481081	19	29
2	0.506401	20	29
2	0.531721	21	29
2	0.557041	22	29
2	0.582361	23	29
2	0.607681	24	29
2	0.633001	25	29
2	0.658321	26	29
2	0.683641	27	29
2	0.708962	28	29
2	0.734282	29	29
2	0.759602	30	29
2	0.784922	31	29
2	0.810242	32	29
2	0.835562	33	29
2	0.860882	34	29
2	0.886202	35	29
2	0.911522	36	29
2	0.936842	37	29
2	0.962162	38	29
2	0.987482	39	29
2	1.0128	40	29
2	1.03812	41	29
2	1.06344	42	29
2	1.08876	43	29
2	1.11408	44	29
2	1.1394	45	29
2	1.16472	46	29
2	1.19004	47	29
2	1.21536	48	29
2	1.24068	49	29
2	1.266	50	29
2	1.29132	51	29
2	1.31664	52	29
2	1.34196	53	29
2	1.36728	54	29
2	1.3926	55	29
2	1.41792	56	29
2	1.44324	57	29
2	1.46856	58	29
2	1.49388	59	29
2	1.5192	60	29
2	1.54452	61	29
2	1.56984	62	29
2	1.59516	63	29
2	1.62048	64	29
2	1.6458	65	29
2	1.67112	66	29
2	1.69644	67	29
2	1.72176	68	29
2	1.74708	69	29
2	1.7724	70	29
2	1.79772	71	29
2	1.82304	72	29
2	1.84836	73	29
2	1.87368	74	29
2	1.899	75	29
2	1.92432	76	29
2	1.94964	77	29
2	1.97496	78	29
2	2.00028	79	29
2	2.0256	80	29
2	2.05092	81	29
2	2.07624	82	29
2	2.10156	83	29
2	2.12688	84	29
2	2.1522	85	29
2	2.17752	86	29
2	2.20284	87	29
2	2.22816	88	29
2	2.25348	89	29
2	2.2788	90	29
2	2.30412	91	29
2	2.32945	92	29
2	2.35477	93	29
2	2.38009	94	29
2	2.40541	95	29
2	2.43073	96	29
2	2.45605	97	29
2	2.48137	98	29
2	2.50669	99	29
2	2.53201	100	29
2	0	0	30
2	0.0260566	1	30
2	0.0521132	2	30
2	0.0781697	3	30
2	0.104226	4	30
2	0.130283	5	30
2	0.156339	6	30
2	0.182396	7	30
2	0.208453	8	30
2	0.234509	9	30
2	0.260566	10	30
2	0.286622	11	30
2	0.312679	12	30
2	0.338736	13	30
2	0.364792	14	30
2	0.390849	15	30
2	0.416905	16	30
2	0.442962	17	30
2	0.469018	18	30
2	0.495075	19	30
2	0.521132	20	30
2	0.547188	21	30
2	0.573245	22	30
2	0.599301	23	30
2	0.625358	24	30
2	0.651415	25	30
2	0.677471	26	30
2	0.703528	27	30
2	0.729584	28	30
2	0.755641	29	30
2	0.781697	30	30
2	0.807754	31	30
2	0.833811	32	30
2	0.859867	33	30
2	0.885924	34	30
2	0.91198	35	30
2	0.938037	36	30
2	0.964094	37	30
2	0.99015	38	30
2	1.01621	39	30
2	1.04226	40	30
2	1.06832	41	30
2	1.09438	42	30
2	1.12043	43	30
2	1.14649	44	30
2	1.17255	45	30
2	1.1986	46	30
2	1.22466	47	30
2	1.25072	48	30
2	1.27677	49	30
2	1.30283	50	30
2	1.32889	51	30
2	1.35494	52	30
2	1.381	53	30
2	1.40706	54	30
2	1.43311	55	30
2	1.45917	56	30
2	1.48523	57	30
2	1.51128	58	30
2	1.53734	59	30
2	1.56339	60	30
2	1.58945	61	30
2	1.61551	62	30
2	1.64156	63	30
2	1.66762	64	30
2	1.69368	65	30
2	1.71973	66	30
2	1.74579	67	30
2	1.77185	68	30
2	1.7979	69	30
2	1.82396	70	30
2	1.85002	71	30
2	1.87607	72	30
2	1.90213	73	30
2	1.92819	74	30
2	1.95424	75	30
2	1.9803	76	30
2	2.00636	77	30
2	2.03241	78	30
2	2.05847	79	30
2	2.08453	80	30
2	2.11058	81	30
2	2.13664	82	30
2	2.1627	83	30
2	2.18875	84	30
2	2.21481	85	30
2	2.24087	86	30
2	2.26692	87	30
2	2.29298	88	30
2	2.31904	89	30
2	2.34509	90	30
2	2.37115	91	30
2	2.39721	92	30
2	2.42326	93	30
2	2.44932	94	30
2	2.47538	95	30
2	2.50143	96	30
2	2.52749	97	30
2	2.55355	98	30
2	2.5796	99	30
2	2.60566	100	30
2	0	0	31
2	0.0267849	1	31
2	0.0535699	2	31
2	0.0803548	3	31
2	0.10714	4	31
2	0.133925	5	31
2	0.16071	6	31
2	0.187495	7	31
2	0.21428	8	31
2	0.241064	9	31
2	0.267849	10	31
2	0.294634	11	31
2	0.321419	12	31
2	0.348204	13	31
2	0.374989	14	31
2	0.401774	15	31
2	0.428559	16	31
2	0.455344	17	31
2	0.482129	18	31
2	0.508914	19	31
2	0.535699	20	31
2	0.562484	21	31
2	0.589269	22	31
2	0.616054	23	31
2	0.642839	24	31
2	0.669624	25	31
2	0.696408	26	31
2	0.723193	27	31
2	0.749978	28	31
2	0.776763	29	31
2	0.803548	30	31
2	0.830333	31	31
2	0.857118	32	31
2	0.883903	33	31
2	0.910688	34	31
2	0.937473	35	31
2	0.964258	36	31
2	0.991043	37	31
2	1.01783	38	31
2	1.04461	39	31
2	1.0714	40	31
2	1.09818	41	31
2	1.12497	42	31
2	1.15175	43	31
2	1.17854	44	31
2	1.20532	45	31
2	1.23211	46	31
2	1.25889	47	31
2	1.28568	48	31
2	1.31246	49	31
2	1.33925	50	31
2	1.36603	51	31
2	1.39282	52	31
2	1.4196	53	31
2	1.44639	54	31
2	1.47317	55	31
2	1.49996	56	31
2	1.52674	57	31
2	1.55353	58	31
2	1.58031	59	31
2	1.6071	60	31
2	1.63388	61	31
2	1.66067	62	31
2	1.68745	63	31
2	1.71424	64	31
2	1.74102	65	31
2	1.76781	66	31
2	1.79459	67	31
2	1.82138	68	31
2	1.84816	69	31
2	1.87495	70	31
2	1.90173	71	31
2	1.92852	72	31
2	1.9553	73	31
2	1.98209	74	31
2	2.00887	75	31
2	2.03566	76	31
2	2.06244	77	31
2	2.08923	78	31
2	2.11601	79	31
2	2.1428	80	31
2	2.16958	81	31
2	2.19637	82	31
2	2.22315	83	31
2	2.24994	84	31
2	2.27672	85	31
2	2.3035	86	31
2	2.33029	87	31
2	2.35707	88	31
2	2.38386	89	31
2	2.41064	90	31
2	2.43743	91	31
2	2.46421	92	31
2	2.491	93	31
2	2.51778	94	31
2	2.54457	95	31
2	2.57135	96	31
2	2.59814	97	31
2	2.62492	98	31
2	2.65171	99	31
2	2.67849	100	31
2	0	0	32
2	0.0275052	1	32
2	0.0550104	2	32
2	0.0825156	3	32
2	0.110021	4	32
2	0.137526	5	32
2	0.165031	6	32
2	0.192537	7	32
2	0.220042	8	32
2	0.247547	9	32
2	0.275052	10	32
2	0.302557	11	32
2	0.330063	12	32
2	0.357568	13	32
2	0.385073	14	32
2	0.412578	15	32
2	0.440083	16	32
2	0.467589	17	32
2	0.495094	18	32
2	0.522599	19	32
2	0.550104	20	32
2	0.57761	21	32
2	0.605115	22	32
2	0.63262	23	32
2	0.660125	24	32
2	0.68763	25	32
2	0.715136	26	32
2	0.742641	27	32
2	0.770146	28	32
2	0.797651	29	32
2	0.825156	30	32
2	0.852662	31	32
2	0.880167	32	32
2	0.907672	33	32
2	0.935177	34	32
2	0.962683	35	32
2	0.990188	36	32
2	1.01769	37	32
2	1.0452	38	32
2	1.0727	39	32
2	1.10021	40	32
2	1.12771	41	32
2	1.15522	42	32
2	1.18272	43	32
2	1.21023	44	32
2	1.23773	45	32
2	1.26524	46	32
2	1.29275	47	32
2	1.32025	48	32
2	1.34776	49	32
2	1.37526	50	32
2	1.40277	51	32
2	1.43027	52	32
2	1.45778	53	32
2	1.48528	54	32
2	1.51279	55	32
2	1.54029	56	32
2	1.5678	57	32
2	1.5953	58	32
2	1.62281	59	32
2	1.65031	60	32
2	1.67782	61	32
2	1.70532	62	32
2	1.73283	63	32
2	1.76033	64	32
2	1.78784	65	32
2	1.81534	66	32
2	1.84285	67	32
2	1.87035	68	32
2	1.89786	69	32
2	1.92537	70	32
2	1.95287	71	32
2	1.98038	72	32
2	2.00788	73	32
2	2.03539	74	32
2	2.06289	75	32
2	2.0904	76	32
2	2.1179	77	32
2	2.14541	78	32
2	2.17291	79	32
2	2.20042	80	32
2	2.22792	81	32
2	2.25543	82	32
2	2.28293	83	32
2	2.31044	84	32
2	2.33794	85	32
2	2.36545	86	32
2	2.39295	87	32
2	2.42046	88	32
2	2.44796	89	32
2	2.47547	90	32
2	2.50297	91	32
2	2.53048	92	32
2	2.55799	93	32
2	2.58549	94	32
2	2.613	95	32
2	2.6405	96	32
2	2.66801	97	32
2	2.69551	98	32
2	2.72302	99	32
2	2.75052	100	32
2	0	0	33
2	0.0282175	1	33
2	0.056435	2	33
2	0.0846525	3	33
2	0.11287	4	33
2	0.141087	5	33
2	0.169305	6	33
2	0.197522	7	33
2	0.22574	8	33
2	0.253957	9	33
2	0.282175	10	33
2	0.310392	11	33
2	0.33861	12	33
2	0.366827	13	33
2	0.395045	14	33
2	0.423262	15	33
2	0.45148	16	33
2	0.479697	17	33
2	0.507915	18	33
2	0.536132	19	33
2	0.56435	20	33
2	0.592567	21	33
2	0.620785	22	33
2	0.649002	23	33
2	0.67722	24	33
2	0.705437	25	33
2	0.733655	26	33
2	0.761872	27	33
2	0.79009	28	33
2	0.818307	29	33
2	0.846525	30	33
2	0.874742	31	33
2	0.90296	32	33
2	0.931177	33	33
2	0.959395	34	33
2	0.987612	35	33
2	1.01583	36	33
2	1.04405	37	33
2	1.07226	38	33
2	1.10048	39	33
2	1.1287	40	33
2	1.15692	41	33
2	1.18513	42	33
2	1.21335	43	33
2	1.24157	44	33
2	1.26979	45	33
2	1.298	46	33
2	1.32622	47	33
2	1.35444	48	33
2	1.38266	49	33
2	1.41087	50	33
2	1.43909	51	33
2	1.46731	52	33
2	1.49553	53	33
2	1.52374	54	33
2	1.55196	55	33
2	1.58018	56	33
2	1.6084	57	33
2	1.63661	58	33
2	1.66483	59	33
2	1.69305	60	33
2	1.72127	61	33
2	1.74948	62	33
2	1.7777	63	33
2	1.80592	64	33
2	1.83414	65	33
2	1.86235	66	33
2	1.89057	67	33
2	1.91879	68	33
2	1.94701	69	33
2	1.97522	70	33
2	2.00344	71	33
2	2.03166	72	33
2	2.05988	73	33
2	2.08809	74	33
2	2.11631	75	33
2	2.14453	76	33
2	2.17275	77	33
2	2.20096	78	33
2	2.22918	79	33
2	2.2574	80	33
2	2.28562	81	33
2	2.31383	82	33
2	2.34205	83	33
2	2.37027	84	33
2	2.39849	85	33
2	2.4267	86	33
2	2.45492	87	33
2	2.48314	88	33
2	2.51136	89	33
2	2.53957	90	33
2	2.56779	91	33
2	2.59601	92	33
2	2.62423	93	33
2	2.65244	94	33
2	2.68066	95	33
2	2.70888	96	33
2	2.7371	97	33
2	2.76531	98	33
2	2.79353	99	33
2	2.82175	100	33
2	0	0	34
2	0.0289218	1	34
2	0.0578437	2	34
2	0.0867655	3	34
2	0.115687	4	34
2	0.144609	5	34
2	0.173531	6	34
2	0.202453	7	34
2	0.231375	8	34
2	0.260297	9	34
2	0.289218	10	34
2	0.31814	11	34
2	0.347062	12	34
2	0.375984	13	34
2	0.404906	14	34
2	0.433828	15	34
2	0.462749	16	34
2	0.491671	17	34
2	0.520593	18	34
2	0.549515	19	34
2	0.578437	20	34
2	0.607359	21	34
2	0.63628	22	34
2	0.665202	23	34
2	0.694124	24	34
2	0.723046	25	34
2	0.751968	26	34
2	0.78089	27	34
2	0.809812	28	34
2	0.838733	29	34
2	0.867655	30	34
2	0.896577	31	34
2	0.925499	32	34
2	0.954421	33	34
2	0.983343	34	34
2	1.01226	35	34
2	1.04119	36	34
2	1.07011	37	34
2	1.09903	38	34
2	1.12795	39	34
2	1.15687	40	34
2	1.1858	41	34
2	1.21472	42	34
2	1.24364	43	34
2	1.27256	44	34
2	1.30148	45	34
2	1.3304	46	34
2	1.35933	47	34
2	1.38825	48	34
2	1.41717	49	34
2	1.44609	50	34
2	1.47501	51	34
2	1.50394	52	34
2	1.53286	53	34
2	1.56178	54	34
2	1.5907	55	34
2	1.61962	56	34
2	1.64854	57	34
2	1.67747	58	34
2	1.70639	59	34
2	1.73531	60	34
2	1.76423	61	34
2	1.79315	62	34
2	1.82208	63	34
2	1.851	64	34
2	1.87992	65	34
2	1.90884	66	34
2	1.93776	67	34
2	1.96669	68	34
2	1.99561	69	34
2	2.02453	70	34
2	2.05345	71	34
2	2.08237	72	34
2	2.11129	73	34
2	2.14022	74	34
2	2.16914	75	34
2	2.19806	76	34
2	2.22698	77	34
2	2.2559	78	34
2	2.28483	79	34
2	2.31375	80	34
2	2.34267	81	34
2	2.37159	82	34
2	2.40051	83	34
2	2.42943	84	34
2	2.45836	85	34
2	2.48728	86	34
2	2.5162	87	34
2	2.54512	88	34
2	2.57404	89	34
2	2.60297	90	34
2	2.63189	91	34
2	2.66081	92	34
2	2.68973	93	34
2	2.71865	94	34
2	2.74757	95	34
2	2.7765	96	34
2	2.80542	97	34
2	2.83434	98	34
2	2.86326	99	34
2	2.89218	100	34
2	0	0	35
2	0.0296184	1	35
2	0.0592367	2	35
2	0.0888551	3	35
2	0.118473	4	35
2	0.148092	5	35
2	0.17771	6	35
2	0.207328	7	35
2	0.236947	8	35
2	0.266565	9	35
2	0.296184	10	35
2	0.325802	11	35
2	0.35542	12	35
2	0.385039	13	35
2	0.414657	14	35
2	0.444275	15	35
2	0.473894	16	35
2	0.503512	17	35
2	0.53313	18	35
2	0.562749	19	35
2	0.592367	20	35
2	0.621985	21	35
2	0.651604	22	35
2	0.681222	23	35
2	0.71084	24	35
2	0.740459	25	35
2	0.770077	26	35
2	0.799696	27	35
2	0.829314	28	35
2	0.858932	29	35
2	0.888551	30	35
2	0.918169	31	35
2	0.947787	32	35
2	0.977406	33	35
2	1.00702	34	35
2	1.03664	35	35
2	1.06626	36	35
2	1.09588	37	35
2	1.1255	38	35
2	1.15512	39	35
2	1.18473	40	35
2	1.21435	41	35
2	1.24397	42	35
2	1.27359	43	35
2	1.30321	44	35
2	1.33283	45	35
2	1.36244	46	35
2	1.39206	47	35
2	1.42168	48	35
2	1.4513	49	35
2	1.48092	50	35
2	1.51054	51	35
2	1.54015	52	35
2	1.56977	53	35
2	1.59939	54	35
2	1.62901	55	35
2	1.65863	56	35
2	1.68825	57	35
2	1.71786	58	35
2	1.74748	59	35
2	1.7771	60	35
2	1.80672	61	35
2	1.83634	62	35
2	1.86596	63	35
2	1.89557	64	35
2	1.92519	65	35
2	1.95481	66	35
2	1.98443	67	35
2	2.01405	68	35
2	2.04367	69	35
2	2.07328	70	35
2	2.1029	71	35
2	2.13252	72	35
2	2.16214	73	35
2	2.19176	74	35
2	2.22138	75	35
2	2.25099	76	35
2	2.28061	77	35
2	2.31023	78	35
2	2.33985	79	35
2	2.36947	80	35
2	2.39909	81	35
2	2.4287	82	35
2	2.45832	83	35
2	2.48794	84	35
2	2.51756	85	35
2	2.54718	86	35
2	2.5768	87	35
2	2.60642	88	35
2	2.63603	89	35
2	2.66565	90	35
2	2.69527	91	35
2	2.72489	92	35
2	2.75451	93	35
2	2.78413	94	35
2	2.81374	95	35
2	2.84336	96	35
2	2.87298	97	35
2	2.9026	98	35
2	2.93222	99	35
2	2.96184	100	35
2	0	0	36
2	0.0303071	1	36
2	0.0606142	2	36
2	0.0909213	3	36
2	0.121228	4	36
2	0.151536	5	36
2	0.181843	6	36
2	0.21215	7	36
2	0.242457	8	36
2	0.272764	9	36
2	0.303071	10	36
2	0.333378	11	36
2	0.363685	12	36
2	0.393992	13	36
2	0.424299	14	36
2	0.454607	15	36
2	0.484914	16	36
2	0.515221	17	36
2	0.545528	18	36
2	0.575835	19	36
2	0.606142	20	36
2	0.636449	21	36
2	0.666756	22	36
2	0.697063	23	36
2	0.727371	24	36
2	0.757678	25	36
2	0.787985	26	36
2	0.818292	27	36
2	0.848599	28	36
2	0.878906	29	36
2	0.909213	30	36
2	0.93952	31	36
2	0.969827	32	36
2	1.00013	33	36
2	1.03044	34	36
2	1.06075	35	36
2	1.09106	36	36
2	1.12136	37	36
2	1.15167	38	36
2	1.18198	39	36
2	1.21228	40	36
2	1.24259	41	36
2	1.2729	42	36
2	1.30321	43	36
2	1.33351	44	36
2	1.36382	45	36
2	1.39413	46	36
2	1.42443	47	36
2	1.45474	48	36
2	1.48505	49	36
2	1.51536	50	36
2	1.54566	51	36
2	1.57597	52	36
2	1.60628	53	36
2	1.63658	54	36
2	1.66689	55	36
2	1.6972	56	36
2	1.72751	57	36
2	1.75781	58	36
2	1.78812	59	36
2	1.81843	60	36
2	1.84873	61	36
2	1.87904	62	36
2	1.90935	63	36
2	1.93965	64	36
2	1.96996	65	36
2	2.00027	66	36
2	2.03058	67	36
2	2.06088	68	36
2	2.09119	69	36
2	2.1215	70	36
2	2.1518	71	36
2	2.18211	72	36
2	2.21242	73	36
2	2.24273	74	36
2	2.27303	75	36
2	2.30334	76	36
2	2.33365	77	36
2	2.36395	78	36
2	2.39426	79	36
2	2.42457	80	36
2	2.45488	81	36
2	2.48518	82	36
2	2.51549	83	36
2	2.5458	84	36
2	2.5761	85	36
2	2.60641	86	36
2	2.63672	87	36
2	2.66703	88	36
2	2.69733	89	36
2	2.72764	90	36
2	2.75795	91	36
2	2.78825	92	36
2	2.81856	93	36
2	2.84887	94	36
2	2.87918	95	36
2	2.90948	96	36
2	2.93979	97	36
2	2.9701	98	36
2	3.0004	99	36
2	3.03071	100	36
2	0	0	37
2	0.0309882	1	37
2	0.0619764	2	37
2	0.0929645	3	37
2	0.123953	4	37
2	0.154941	5	37
2	0.185929	6	37
2	0.216917	7	37
2	0.247905	8	37
2	0.278894	9	37
2	0.309882	10	37
2	0.34087	11	37
2	0.371858	12	37
2	0.402846	13	37
2	0.433835	14	37
2	0.464823	15	37
2	0.495811	16	37
2	0.526799	17	37
2	0.557787	18	37
2	0.588775	19	37
2	0.619764	20	37
2	0.650752	21	37
2	0.68174	22	37
2	0.712728	23	37
2	0.743716	24	37
2	0.774705	25	37
2	0.805693	26	37
2	0.836681	27	37
2	0.867669	28	37
2	0.898657	29	37
2	0.929645	30	37
2	0.960634	31	37
2	0.991622	32	37
2	1.02261	33	37
2	1.0536	34	37
2	1.08459	35	37
2	1.11557	36	37
2	1.14656	37	37
2	1.17755	38	37
2	1.20854	39	37
2	1.23953	40	37
2	1.27052	41	37
2	1.3015	42	37
2	1.33249	43	37
2	1.36348	44	37
2	1.39447	45	37
2	1.42546	46	37
2	1.45644	47	37
2	1.48743	48	37
2	1.51842	49	37
2	1.54941	50	37
2	1.5804	51	37
2	1.61139	52	37
